cig_conf,sw_conf,hand_flag,area_norm,aspect,label
0.5667755007743835,0.0,0.0,0.0027783351378457156,0.48494254768331324,0
0.4573177993297577,0.0,0.0,0.0037232679265596542,0.30474064435123654,0
0.4557516276836395,0.0,0.0,0.0037156440965999435,0.30503401764444016,0
0.4822409749031067,0.0,0.0,0.004318353593553184,0.31213124444703,0
0.44199493527412415,0.0,0.0,0.003035561536125897,0.32254043916214886,0
0.5046549439430237,0.0,0.0,0.0031165419924258863,0.3433435764796403,0
0.48106253147125244,0.0,0.0,0.0033104218418884557,0.33917314807495386,0
0.5888235569000244,0.0,0.0,0.0034373782172466842,0.3354006679344713,0
0.4188048839569092,0.0,0.0,0.0036303454187630755,0.3229807157309315,0
0.2623782157897949,0.0,0.0,0.0029664978466462343,0.33776062010087937,0
0.34215593338012695,0.0,0.0,0.003570739413488708,0.3104735714044184,0
0.31453827023506165,0.0,0.0,0.003173344654961612,0.27613336475741196,0
0.28166815638542175,0.0,0.0,0.0035054416018657423,0.29180105472840456,0
0.31384557485580444,0.0,0.0,0.0007167624267135074,1.091583418678437,0
0.452891081571579,0.0,0.0,0.006385355486741497,2.506063327054081,0
0.40398380160331726,0.0,0.0,0.005629744380017251,1.9309692004300156,0
0.26789212226867676,0.0,0.0,0.001699168318914922,0.4957761537163374,0
0.3634107708930969,0.0,0.0,0.0023490138238735706,0.7667620877356225,0
0.34625616669654846,0.0,0.0,0.003578529067526688,0.9193649205544514,0
0.2529987692832947,0.0,0.0,0.004647746149138483,1.2985478085489912,0
0.27534306049346924,0.0,0.0,0.0011035421426974306,0.7455262355742568,0
0.36037954688072205,0.0,0.0,0.10333774424807214,1.6939990214299112,0
0.36628952622413635,0.0,0.0,0.18977829201117857,1.3734012879934627,0
0.3718644380569458,0.0,0.0,0.16938511655950506,1.540462158729205,0
0.3822866678237915,0.0,0.0,0.18303944244399545,1.4078163646400499,0
0.38089343905448914,0.0,0.0,0.17265560162688617,1.5357411069916063,0
0.4396440088748932,0.0,0.0,0.16937363755559193,1.610133294187797,0
0.5930877327919006,0.0,0.0,0.14884993103487432,1.8019185958725412,0
0.5473541617393494,0.0,0.0,0.15386190523284313,1.708212359097959,0
0.5672024488449097,0.0,0.0,0.15312352833934711,1.7455565951202217,0
0.5301607251167297,0.0,0.0,0.15119396660858506,1.7863322299017956,0
0.5087810158729553,0.0,0.0,0.13227204555936622,1.9039820037408552,0
0.5186285376548767,0.0,0.0,0.12657613429609532,2.0367754079479314,0
0.32387006282806396,0.0,0.0,0.0030383710107707886,0.1292625570622632,0
0.2953539490699768,0.0,0.0,0.005223775863091255,0.10901645930246029,0
0.5614237189292908,0.0,0.0,0.02620824199907171,0.8507622835346247,0
0.4220120906829834,0.0,0.0,0.005971775215390759,0.12517446592998235,0
0.41894033551216125,0.0,0.0,0.006782686444221326,0.1435186061665244,0
0.3032999634742737,0.0,0.0,0.003483283196346747,0.18232572455697973,0
0.376211553812027,0.0,0.0,0.07467746127753344,1.4404188059835017,0
0.41813844442367554,0.0,0.0,0.07447595393589129,1.4821727864571148,0
0.35072892904281616,0.0,0.0,0.0740625479466851,1.4510978696505712,0
0.3786569833755493,0.0,0.0,0.11483933254843577,1.568831503439221,0
0.4929797351360321,0.0,0.0,0.12107425661718783,1.4942160686131474,0
0.36906763911247253,0.0,0.0,0.11683415642554691,1.3901587257383643,0
0.3507547974586487,0.0,0.0,0.12060358883554323,1.3857392813638778,0
0.2504441738128662,0.0,0.0,0.0015449286279100407,0.29903178316358575,0
0.29044970870018005,0.0,0.0,0.0018128424678838604,0.33199083960594816,0
0.2915927469730377,0.0,0.0,0.0013125377781478974,0.3098764814306874,0
0.3247450292110443,0.0,0.0,0.0012520805303938686,0.3002339112064797,0
0.4170120358467102,0.0,0.0,0.0016330957707638542,0.30215647298944304,0
0.2985258996486664,0.0,0.0,0.0013794105034321547,0.3276850668720732,0
0.28317099809646606,0.0,0.0,0.0016072377717743318,0.3250750382906626,0
0.25971540808677673,0.0,0.0,0.0017796479912714049,0.37366979353066415,0
0.3861341178417206,0.0,0.0,0.002148088397079846,0.4068532372494546,0
0.3758508563041687,0.0,0.0,0.005053615339016283,0.49382513296734903,0
0.44132405519485474,0.0,0.0,0.004853925015910742,0.49272077696256933,0
0.4950963854789734,0.0,0.0,0.004829636019551092,0.46773013897097543,0
0.34956514835357666,0.0,0.0,0.005361360095622432,0.4329663693839976,0
0.33254745602607727,0.0,0.0,0.0074591486617120815,0.34105216700016106,0
0.3095397651195526,0.0,0.0,0.007714326014781061,0.3399306792254155,0
0.40023303031921387,0.0,0.0,0.007909749726564365,0.3389958856038847,0
0.38211968541145325,0.0,0.0,0.00822289696734515,0.3443994077917026,0
0.47833964228630066,0.0,0.0,0.005430170508722464,0.5246858846719294,0
0.49046653509140015,0.0,0.0,0.005613265910263484,0.6007024152983237,0
0.5413349866867065,0.0,0.0,0.006103810599088319,0.6601084645645727,0
0.527561604976654,0.0,0.0,0.007405316407223129,0.6152358935748735,0
0.550885796546936,0.0,0.0,0.007314571288168534,0.6486727790943811,0
0.49608859419822693,0.0,0.0,0.00741513048298657,0.6476480989631935,0
0.5600294470787048,0.0,0.0,0.0007519442006337664,0.47300749060463887,0
0.43982994556427,0.0,0.0,0.006947951840573094,0.6198960228151542,0
0.4267200231552124,0.0,0.0,0.005451765309812294,0.6835801184648357,0
0.38987767696380615,0.0,0.0,0.005619713697556613,0.625805762604997,0
0.28132519125938416,0.0,0.0,0.0008120788385147333,0.40711308633112836,0
0.47186848521232605,0.0,0.0,0.0050669797929003835,0.6654367782841295,0
0.5809702277183533,0.0,0.0,0.0050360059697413815,0.7124871642360564,0
0.5288520455360413,0.0,0.0,0.004889780742426714,0.7300909382478459,0
0.2548350989818573,0.0,0.0,0.005551010897615925,0.7336660321951621,0
0.31055113673210144,0.0,0.0,0.007564685668201289,0.6340800570107119,0
0.3101199269294739,0.0,0.0,0.0008720540096853963,0.4251992627705937,0
0.3043002188205719,0.0,0.0,0.0010996803772973685,0.4386052051797303,0
0.4287310242652893,0.0,0.0,0.0006682754210325786,0.5495633962137231,0
0.3619680404663086,0.0,0.0,0.0006741190159664256,0.5234468122741281,0
0.5296140909194946,0.0,0.0,0.01837960384986622,0.49117750737538496,0
0.6397665739059448,0.0,0.0,0.01622088118068253,0.4596715623349993,0
0.5204333066940308,0.0,0.0,0.013614153283544712,0.3290730875849068,0
0.34235742688179016,0.0,0.0,0.010712939525385283,0.30254483197269033,0
0.42527827620506287,0.0,0.0,0.011104674171316825,0.3447756278942799,0
0.5943813920021057,0.0,0.0,0.01423649871369384,0.40781889384603753,0
0.6170340776443481,0.0,0.0,0.016533458853761354,0.544212221527765,0
0.6944194436073303,0.0,0.0,0.01616752611065749,0.523516470631054,0
0.5919346809387207,0.0,0.0,0.016131336801918222,0.5393509671305212,0
0.6659305691719055,0.0,0.0,0.017164685478589188,0.5431117290911999,0
0.6967475414276123,0.0,0.0,0.017070947464477893,0.527891654458086,0
0.7914442420005798,0.0,0.0,0.017806739520650202,0.510504021484577,0
0.7814186811447144,0.0,0.0,0.017588132536184277,0.4791905518187707,0
0.8607195615768433,0.0,0.0,0.017800548421651508,0.4840749242741951,1
0.821260929107666,0.0,0.0,0.018270190804097284,0.48661442945717454,0
0.7948212623596191,0.0,0.0,0.019010613735299556,0.4857753992535178,0
0.8481265902519226,0.0,0.0,0.020007900659822754,0.4939272738634785,0
0.870686411857605,0.0,0.0,0.020006261683738556,0.5009271232883261,1
0.8921148180961609,0.0,0.0,0.0206738698927317,0.4947820463648948,1
0.8789837956428528,0.0,0.0,0.021108606553946932,0.5063047347230891,1
0.8703000545501709,0.0,0.0,0.022331780131086512,0.5378210880372384,1
0.8639132380485535,0.0,0.0,0.022851753659132452,0.5312798072957484,1
0.8854033350944519,0.0,0.0,0.023282548558118933,0.5306523672479985,1
0.8882893919944763,0.0,0.0,0.023422326425530222,0.5291463290005974,1
0.8878840804100037,0.0,0.0,0.023899905836151446,0.5377888950949234,1
0.8957728147506714,0.0,0.0,0.024401446338548946,0.5450200542959356,1
0.8876683712005615,0.0,0.0,0.02504187680158389,0.5511766181122406,1
0.9010636806488037,0.0,0.0,0.02481136186727478,0.5424925580038529,1
0.8967083692550659,0.0,0.0,0.024996639426002124,0.5557681333880317,1
0.8911169767379761,0.0,0.0,0.024258306888061472,0.5527487520204846,1
0.8687424063682556,0.0,0.0,0.02548468113773399,0.5856561795370038,1
0.8739656209945679,0.0,0.0,0.025992387569535317,0.5989845115027613,1
0.8752772212028503,0.0,0.0,0.026571548693270112,0.618410166012725,1
0.8780930042266846,0.0,0.0,0.025982734615617016,0.601130877368003,1
0.8536999821662903,0.0,0.0,0.025102327186872976,0.5722736946485295,0
0.8850395083427429,0.0,0.0,0.02262260421550309,0.5222840320282821,1
0.8694474101066589,0.0,0.0,0.021182321745760013,0.5071874421362681,1
0.8852415084838867,0.0,0.0,0.019896977846769408,0.4721905568228518,1
